date,cash,holdings_value,total_value,positions_count,holdings_details
20241028,67777.26000000001,251894.0,319671.26,8,"[{'code': '603991.SH', 'shares': 400, 'close': np.float64(87.86), 'value': np.float64(35144.0), 'pnl': np.float64(14380.000000000002)}, {'code': '002645.SZ', 'shares': 3900, 'close': np.float64(8.0), 'value': np.float64(31200.0), 'pnl': np.float64(233.99999999999847)}, {'code': '002717.SZ', 'shares': 11400, 'close': np.float64(2.77), 'value': np.float64(31578.0), 'pnl': np.float64(9006.0)}, {'code': '603081.SH', 'shares': 2900, 'close': np.float64(10.6), 'value': np.float64(30740.0), 'pnl': np.float64(696.0000000000006)}, {'code': '603728.SH', 'shares': 600, 'close': np.float64(48.32), 'value': np.float64(28992.0), 'pnl': np.float64(210.00000000000085)}, {'code': '603011.SH', 'shares': 4200, 'close': np.float64(7.51), 'value': np.float64(31542.0), 'pnl': np.float64(713.9999999999997)}, {'code': '002671.SZ', 'shares': 6800, 'close': np.float64(4.6), 'value': np.float64(31279.999999999996), 'pnl': np.float64(1155.9999999999995)}, {'code': '600543.SH', 'shares': 4600, 'close': np.float64(6.83), 'value': np.float64(31418.0), 'pnl': np.float64(-45.99999999999902)}]"
20241029,187483.68,136647.0,324130.68,4,"[{'code': '603991.SH', 'shares': 400, 'close': np.float64(96.65), 'value': np.float64(38660.0), 'pnl': np.float64(17896.000000000004)}, {'code': '002717.SZ', 'shares': 10700, 'close': np.float64(3.05), 'value': np.float64(32634.999999999996), 'pnl': np.float64(11448.999999999998)}, {'code': '600543.SH', 'shares': 4400, 'close': np.float64(7.51), 'value': np.float64(33044.0), 'pnl': np.float64(2947.9999999999995)}, {'code': '600743.SH', 'shares': 19700, 'close': np.float64(1.64), 'value': np.float64(32307.999999999996), 'pnl': np.float64(-197.00000000000017)}]"
20241030,72423.84,261333.0,333756.83999999997,8,"[{'code': '002717.SZ', 'shares': 9800, 'close': np.float64(3.36), 'value': np.float64(32928.0), 'pnl': np.float64(13523.999999999998)}, {'code': '600743.SH', 'shares': 18200, 'close': np.float64(1.8), 'value': np.float64(32760.0), 'pnl': np.float64(2730.0000000000023)}, {'code': '002290.SZ', 'shares': 2100, 'close': np.float64(14.87), 'value': np.float64(31227.0), 'pnl': np.float64(-462.00000000000136)}, {'code': '002640.SZ', 'shares': 10500, 'close': np.float64(3.09), 'value': np.float64(32445.0), 'pnl': np.float64(-525.0000000000028)}, {'code': '600581.SH', 'shares': 9000, 'close': np.float64(3.66), 'value': np.float64(32940.0), 'pnl': np.float64(1889.9999999999998)}, {'code': '605178.SH', 'shares': 1800, 'close': np.float64(18.59), 'value': np.float64(33462.0), 'pnl': np.float64(1926.0000000000005)}, {'code': '600611.SH', 'shares': 3400, 'close': np.float64(9.69), 'value': np.float64(32946.0), 'pnl': np.float64(1427.9999999999998)}, {'code': '600705.SH', 'shares': 8700, 'close': np.float64(3.75), 'value': np.float64(32625.0), 'pnl': np.float64(174.00000000000014)}]"
20241031,78346.87999999999,269111.0,347457.88,8,"[{'code': '002717.SZ', 'shares': 9200, 'close': np.float64(3.7), 'value': np.float64(34040.0), 'pnl': np.float64(15824.000000000002)}, {'code': '002290.SZ', 'shares': 2200, 'close': np.float64(15.2), 'value': np.float64(33440.0), 'pnl': np.float64(241.99999999999875)}, {'code': '002640.SZ', 'shares': 10700, 'close': np.float64(3.15), 'value': np.float64(33705.0), 'pnl': np.float64(106.99999999999773)}, {'code': '600581.SH', 'shares': 9200, 'close': np.float64(3.64), 'value': np.float64(33488.0), 'pnl': np.float64(1747.9999999999995)}, {'code': '600705.SH', 'shares': 8200, 'close': np.float64(4.13), 'value': np.float64(33866.0), 'pnl': np.float64(3279.999999999999)}, {'code': '001301.SZ', 'shares': 500, 'close': np.float64(64.84), 'value': np.float64(32420.0), 'pnl': np.float64(1875.0)}, {'code': '603801.SH', 'shares': 2300, 'close': np.float64(14.99), 'value': np.float64(34477.0), 'pnl': np.float64(1426.0000000000023)}, {'code': '605318.SH', 'shares': 1500, 'close': np.float64(22.45), 'value': np.float64(33675.0), 'pnl': np.float64(1244.9999999999975)}]"
20241101,101159.37999999999,237435.0,338594.38,7,"[{'code': '002640.SZ', 'shares': 11900, 'close': np.float64(2.89), 'value': np.float64(34391.0), 'pnl': np.float64(-2975.0)}, {'code': '600705.SH', 'shares': 7700, 'close': np.float64(4.54), 'value': np.float64(34958.0), 'pnl': np.float64(6237.0)}, {'code': '001301.SZ', 'shares': 500, 'close': np.float64(62.81), 'value': np.float64(31405.0), 'pnl': np.float64(859.9999999999994)}, {'code': '000590.SZ', 'shares': 4700, 'close': np.float64(7.21), 'value': np.float64(33887.0), 'pnl': np.float64(-893.0000000000018)}, {'code': '000948.SZ', 'shares': 1700, 'close': np.float64(20.16), 'value': np.float64(34272.0), 'pnl': np.float64(-2107.9999999999973)}, {'code': '002795.SZ', 'shares': 7600, 'close': np.float64(4.49), 'value': np.float64(34124.0), 'pnl': np.float64(-1671.9999999999982)}, {'code': '002146.SZ', 'shares': 18900, 'close': np.float64(1.82), 'value': np.float64(34398.0), 'pnl': np.float64(1323.0000000000011)}]"
20241104,109787.46,240727.0,350514.46,7,"[{'code': '001301.SZ', 'shares': 500, 'close': np.float64(64.86), 'value': np.float64(32430.0), 'pnl': np.float64(1884.999999999998)}, {'code': '000590.SZ', 'shares': 4600, 'close': np.float64(7.51), 'value': np.float64(34546.0), 'pnl': np.float64(505.9999999999974)}, {'code': '002146.SZ', 'shares': 19100, 'close': np.float64(1.79), 'value': np.float64(34189.0), 'pnl': np.float64(764.0000000000007)}, {'code': '002222.SZ', 'shares': 1100, 'close': np.float64(32.21), 'value': np.float64(35431.0), 'pnl': np.float64(2134.0000000000014)}, {'code': '603306.SH', 'shares': 1200, 'close': np.float64(29.59), 'value': np.float64(35508.0), 'pnl': np.float64(3492.0)}, {'code': '000563.SZ', 'shares': 7900, 'close': np.float64(4.37), 'value': np.float64(34523.0), 'pnl': np.float64(3633.9999999999995)}, {'code': '000681.SZ', 'shares': 2200, 'close': np.float64(15.5), 'value': np.float64(34100.0), 'pnl': np.float64(2200.0)}]"
20241105,78547.57,284397.0,362944.57,8,"[{'code': '001301.SZ', 'shares': 500, 'close': np.float64(71.35), 'value': np.float64(35675.0), 'pnl': np.float64(5129.999999999995)}, {'code': '000590.SZ', 'shares': 4600, 'close': np.float64(7.75), 'value': np.float64(35650.0), 'pnl': np.float64(1609.9999999999984)}, {'code': '002146.SZ', 'shares': 17800, 'close': np.float64(1.97), 'value': np.float64(35066.0), 'pnl': np.float64(3915.9999999999995)}, {'code': '002222.SZ', 'shares': 1100, 'close': np.float64(32.39), 'value': np.float64(35629.0), 'pnl': np.float64(2332.000000000001)}, {'code': '603306.SH', 'shares': 1200, 'close': np.float64(29.41), 'value': np.float64(35292.0), 'pnl': np.float64(3276.0000000000005)}, {'code': '000563.SZ', 'shares': 7900, 'close': np.float64(4.46), 'value': np.float64(35234.0), 'pnl': np.float64(4344.999999999998)}, {'code': '000681.SZ', 'shares': 2200, 'close': np.float64(15.93), 'value': np.float64(35046.0), 'pnl': np.float64(3145.9999999999995)}, {'code': '603266.SH', 'shares': 1700, 'close': np.float64(21.65), 'value': np.float64(36805.0), 'pnl': np.float64(3025.999999999996)}]"
20241106,5682.050000000007,360905.0,366587.05,10,"[{'code': '000590.SZ', 'shares': 4700, 'close': np.float64(7.7), 'value': np.float64(36190.0), 'pnl': np.float64(1409.999999999999)}, {'code': '002146.SZ', 'shares': 17000, 'close': np.float64(2.17), 'value': np.float64(36890.0), 'pnl': np.float64(7139.999999999999)}, {'code': '002222.SZ', 'shares': 1100, 'close': np.float64(32.86), 'value': np.float64(36146.0), 'pnl': np.float64(2849.0)}, {'code': '603306.SH', 'shares': 1200, 'close': np.float64(29.03), 'value': np.float64(34836.0), 'pnl': np.float64(2820.000000000002)}, {'code': '000563.SZ', 'shares': 8500, 'close': np.float64(4.31), 'value': np.float64(36635.0), 'pnl': np.float64(3399.9999999999955)}, {'code': '000681.SZ', 'shares': 2300, 'close': np.float64(15.56), 'value': np.float64(35788.0), 'pnl': np.float64(2438.0000000000014)}, {'code': '603266.SH', 'shares': 1700, 'close': np.float64(20.75), 'value': np.float64(35275.0), 'pnl': np.float64(1495.9999999999984)}, {'code': '002919.SZ', 'shares': 2300, 'close': np.float64(15.8), 'value': np.float64(36340.0), 'pnl': np.float64(989.0000000000034)}, {'code': '600503.SH', 'shares': 14300, 'close': np.float64(2.59), 'value': np.float64(37037.0), 'pnl': np.float64(858.0000000000008)}, {'code': '001207.SZ', 'shares': 1700, 'close': np.float64(21.04), 'value': np.float64(35768.0), 'pnl': np.float64(-152.99999999999977)}]"
20241107,87442.56000000001,291195.0,378637.56,8,"[{'code': '000590.SZ', 'shares': 4600, 'close': np.float64(7.95), 'value': np.float64(36570.0), 'pnl': np.float64(2529.999999999999)}, {'code': '002146.SZ', 'shares': 15300, 'close': np.float64(2.39), 'value': np.float64(36567.0), 'pnl': np.float64(9792.000000000002)}, {'code': '002222.SZ', 'shares': 1100, 'close': np.float64(32.03), 'value': np.float64(35233.0), 'pnl': np.float64(1936.0000000000018)}, {'code': '603306.SH', 'shares': 1200, 'close': np.float64(29.26), 'value': np.float64(35112.0), 'pnl': np.float64(3096.0000000000023)}, {'code': '000563.SZ', 'shares': 7700, 'close': np.float64(4.74), 'value': np.float64(36498.0), 'pnl': np.float64(6391.000000000001)}, {'code': '002919.SZ', 'shares': 2300, 'close': np.float64(16.41), 'value': np.float64(37743.0), 'pnl': np.float64(2392.0000000000023)}, {'code': '600503.SH', 'shares': 13600, 'close': np.float64(2.68), 'value': np.float64(36448.0), 'pnl': np.float64(2040.0000000000048)}, {'code': '001207.SZ', 'shares': 1600, 'close': np.float64(23.14), 'value': np.float64(37024.0), 'pnl': np.float64(3216.0000000000027)}]"
20241108,119884.70999999999,258673.0,378557.70999999996,7,"[{'code': '002222.SZ', 'shares': 1100, 'close': np.float64(35.23), 'value': np.float64(38753.0), 'pnl': np.float64(5455.999999999997)}, {'code': '603306.SH', 'shares': 1200, 'close': np.float64(30.01), 'value': np.float64(36012.0), 'pnl': np.float64(3996.0000000000023)}, {'code': '002919.SZ', 'shares': 2300, 'close': np.float64(15.72), 'value': np.float64(36156.0), 'pnl': np.float64(805.0000000000033)}, {'code': '002270.SZ', 'shares': 2000, 'close': np.float64(18.77), 'value': np.float64(37540.0), 'pnl': np.float64(-719.9999999999989)}, {'code': '002829.SZ', 'shares': 1800, 'close': np.float64(21.14), 'value': np.float64(38052.0), 'pnl': np.float64(738.0000000000002)}, {'code': '603275.SH', 'shares': 1000, 'close': np.float64(34.9), 'value': np.float64(34900.0), 'pnl': np.float64(1629.9999999999955)}, {'code': '603336.SH', 'shares': 6900, 'close': np.float64(5.4), 'value': np.float64(37260.0), 'pnl': np.float64(-344.99999999999875)}]"
20241111,47391.9,340004.0,387395.9,9,"[{'code': '603306.SH', 'shares': 1200, 'close': np.float64(31.83), 'value': np.float64(38196.0), 'pnl': np.float64(6179.999999999998)}, {'code': '002919.SZ', 'shares': 2300, 'close': np.float64(15.92), 'value': np.float64(36616.0), 'pnl': np.float64(1265.0000000000016)}, {'code': '002829.SZ', 'shares': 1800, 'close': np.float64(21.44), 'value': np.float64(38592.0), 'pnl': np.float64(1278.0000000000016)}, {'code': '603275.SH', 'shares': 1000, 'close': np.float64(36.1), 'value': np.float64(36100.0), 'pnl': np.float64(2829.999999999998)}, {'code': '002171.SZ', 'shares': 5200, 'close': np.float64(7.43), 'value': np.float64(38636.0), 'pnl': np.float64(1663.9999999999968)}, {'code': '002782.SZ', 'shares': 2700, 'close': np.float64(14.36), 'value': np.float64(38772.0), 'pnl': np.float64(1376.9999999999993)}, {'code': '002219.SZ', 'shares': 13100, 'close': np.float64(2.9), 'value': np.float64(37990.0), 'pnl': np.float64(524.0000000000005)}, {'code': '600480.SH', 'shares': 3600, 'close': np.float64(10.35), 'value': np.float64(37260.0), 'pnl': np.float64(467.9999999999964)}, {'code': '000727.SZ', 'shares': 11900, 'close': np.float64(3.18), 'value': np.float64(37842.0), 'pnl': np.float64(952.0000000000008)}]"
20241112,194466.83,193084.0,387550.82999999996,5,"[{'code': '603306.SH', 'shares': 1200, 'close': np.float64(32.3), 'value': np.float64(38760.0), 'pnl': np.float64(6743.999999999997)}, {'code': '002829.SZ', 'shares': 1800, 'close': np.float64(21.45), 'value': np.float64(38610.0), 'pnl': np.float64(1295.999999999998)}, {'code': '603275.SH', 'shares': 1100, 'close': np.float64(35.14), 'value': np.float64(38654.0), 'pnl': np.float64(2056.9999999999973)}, {'code': '002101.SZ', 'shares': 2800, 'close': np.float64(13.7), 'value': np.float64(38360.0), 'pnl': np.float64(-980.000000000004)}, {'code': '000839.SZ', 'shares': 10000, 'close': np.float64(3.87), 'value': np.float64(38700.0), 'pnl': np.float64(-99.99999999999787)}]"
20241113,236006.80999999997,151084.0,387090.80999999994,4,"[{'code': '603306.SH', 'shares': 1200, 'close': np.float64(31.3), 'value': np.float64(37560.0), 'pnl': np.float64(5544.000000000001)}, {'code': '603516.SH', 'shares': 1000, 'close': np.float64(38.29), 'value': np.float64(38290.0), 'pnl': np.float64(3089.9999999999964)}, {'code': '000599.SZ', 'shares': 6900, 'close': np.float64(5.53), 'value': np.float64(38157.0), 'pnl': np.float64(-552.0000000000005)}, {'code': '002862.SZ', 'shares': 1700, 'close': np.float64(21.81), 'value': np.float64(37077.0), 'pnl': np.float64(509.99999999999517)}]"
20241114,232406.41999999993,153918.0,386324.4199999999,4,"[{'code': '603516.SH', 'shares': 1000, 'close': np.float64(38.29), 'value': np.float64(38290.0), 'pnl': np.float64(3089.9999999999964)}, {'code': '603311.SH', 'shares': 3600, 'close': np.float64(10.95), 'value': np.float64(39420.0), 'pnl': np.float64(791.9999999999959)}, {'code': '600787.SH', 'shares': 6800, 'close': np.float64(5.68), 'value': np.float64(38624.0), 'pnl': np.float64(-883.9999999999993)}, {'code': '603255.SH', 'shares': 1200, 'close': np.float64(31.32), 'value': np.float64(37584.0), 'pnl': np.float64(-11.999999999997613)}]"
20241115,233821.81999999995,153483.0,387304.81999999995,4,"[{'code': '603516.SH', 'shares': 1000, 'close': np.float64(37.0), 'value': np.float64(37000.0), 'pnl': np.float64(1799.9999999999973)}, {'code': '603311.SH', 'shares': 3600, 'close': np.float64(10.9), 'value': np.float64(39240.0), 'pnl': np.float64(611.9999999999998)}, {'code': '600787.SH', 'shares': 6200, 'close': np.float64(6.25), 'value': np.float64(38750.0), 'pnl': np.float64(2728.0000000000023)}, {'code': '600281.SH', 'shares': 9100, 'close': np.float64(4.23), 'value': np.float64(38493.00000000001), 'pnl': np.float64(-909.9999999999968)}]"
20241118,195447.87999999998,194121.0,389568.88,5,"[{'code': '603516.SH', 'shares': 1000, 'close': np.float64(37.85), 'value': np.float64(37850.0), 'pnl': np.float64(2649.9999999999986)}, {'code': '600787.SH', 'shares': 5700, 'close': np.float64(6.88), 'value': np.float64(39216.0), 'pnl': np.float64(6099.000000000002)}, {'code': '000679.SZ', 'shares': 8800, 'close': np.float64(4.42), 'value': np.float64(38896.0), 'pnl': np.float64(-2376.000000000004)}, {'code': '600844.SH', 'shares': 12400, 'close': np.float64(3.13), 'value': np.float64(38812.0), 'pnl': np.float64(-868.0000000000035)}, {'code': '601789.SH', 'shares': 7300, 'close': np.float64(5.39), 'value': np.float64(39347.0), 'pnl': np.float64(4963.999999999998)}]"
20241119,174032.49999999997,234350.0,408382.5,6,"[{'code': '001296.SZ', 'shares': 2000, 'close': np.float64(20.35), 'value': np.float64(40700.0), 'pnl': np.float64(5160.000000000004)}, {'code': '002103.SZ', 'shares': 5400, 'close': np.float64(7.24), 'value': np.float64(39096.0), 'pnl': np.float64(3240.0000000000027)}, {'code': '002354.SZ', 'shares': 8800, 'close': np.float64(4.43), 'value': np.float64(38984.0), 'pnl': np.float64(2463.9999999999945)}, {'code': '002403.SZ', 'shares': 3400, 'close': np.float64(11.52), 'value': np.float64(39168.0), 'pnl': np.float64(6800.0)}, {'code': '002741.SZ', 'shares': 2600, 'close': np.float64(14.57), 'value': np.float64(37882.0), 'pnl': np.float64(156.0000000000013)}, {'code': '603839.SH', 'shares': 6000, 'close': np.float64(6.42), 'value': np.float64(38520.0), 'pnl': np.float64(3660.000000000002)}]"
20241120,15397.519999999971,415033.0,430430.51999999996,11,"[{'code': '002103.SZ', 'shares': 5200, 'close': np.float64(7.96), 'value': np.float64(41392.0), 'pnl': np.float64(6864.000000000002)}, {'code': '002354.SZ', 'shares': 8500, 'close': np.float64(4.87), 'value': np.float64(41395.0), 'pnl': np.float64(6119.999999999998)}, {'code': '002403.SZ', 'shares': 3300, 'close': np.float64(12.67), 'value': np.float64(41811.0), 'pnl': np.float64(10395.000000000002)}, {'code': '002741.SZ', 'shares': 2600, 'close': np.float64(16.03), 'value': np.float64(41678.0), 'pnl': np.float64(3952.0000000000036)}, {'code': '603839.SH', 'shares': 6500, 'close': np.float64(6.28), 'value': np.float64(40820.0), 'pnl': np.float64(3055.000000000004)}, {'code': '000906.SZ', 'shares': 5600, 'close': np.float64(7.38), 'value': np.float64(41328.0), 'pnl': np.float64(1624.0000000000002)}, {'code': '001696.SZ', 'shares': 1500, 'close': np.float64(27.77), 'value': np.float64(41655.0), 'pnl': np.float64(1964.9999999999982)}, {'code': '002582.SZ', 'shares': 6100, 'close': np.float64(6.86), 'value': np.float64(41846.0), 'pnl': np.float64(1708.0000000000016)}, {'code': '600322.SH', 'shares': 16500, 'close': np.float64(2.5), 'value': np.float64(41250.0), 'pnl': np.float64(1154.9999999999973)}, {'code': '600884.SH', 'shares': 4200, 'close': np.float64(9.81), 'value': np.float64(41202.0), 'pnl': np.float64(1302.000000000002)}, {'code': '603878.SH', 'shares': 100, 'close': np.float64(6.56), 'value': np.float64(656.0), 'pnl': np.float64(41.99999999999999)}]"
20241121,93059.46999999997,345972.0,439031.47,8,"[{'code': '002103.SZ', 'shares': 5000, 'close': np.float64(8.76), 'value': np.float64(43800.0), 'pnl': np.float64(10600.0)}, {'code': '002354.SZ', 'shares': 8100, 'close': np.float64(5.36), 'value': np.float64(43416.0), 'pnl': np.float64(9801.0)}, {'code': '002403.SZ', 'shares': 3200, 'close': np.float64(13.94), 'value': np.float64(44608.0), 'pnl': np.float64(14144.0)}, {'code': '002741.SZ', 'shares': 2500, 'close': np.float64(17.63), 'value': np.float64(44075.0), 'pnl': np.float64(7799.999999999998)}, {'code': '001696.SZ', 'shares': 1500, 'close': np.float64(27.32), 'value': np.float64(40980.0), 'pnl': np.float64(1289.999999999999)}, {'code': '002582.SZ', 'shares': 6500, 'close': np.float64(6.63), 'value': np.float64(43095.0), 'pnl': np.float64(324.99999999999886)}, {'code': '600884.SH', 'shares': 4400, 'close': np.float64(9.78), 'value': np.float64(43032.0), 'pnl': np.float64(1231.9999999999973)}, {'code': '603878.SH', 'shares': 6600, 'close': np.float64(6.51), 'value': np.float64(42966.0), 'pnl': np.float64(2442.000000000001)}]"
20241122,180358.72999999995,265116.0,445474.73,6,"[{'code': '002103.SZ', 'shares': 4600, 'close': np.float64(9.64), 'value': np.float64(44344.0), 'pnl': np.float64(13800.000000000004)}, {'code': '002403.SZ', 'shares': 2900, 'close': np.float64(15.33), 'value': np.float64(44457.0), 'pnl': np.float64(16849.0)}, {'code': '002741.SZ', 'shares': 2300, 'close': np.float64(19.39), 'value': np.float64(44597.0), 'pnl': np.float64(11224.000000000002)}, {'code': '603196.SH', 'shares': 2700, 'close': np.float64(16.55), 'value': np.float64(44685.0), 'pnl': np.float64(2673.0000000000005)}, {'code': '002312.SZ', 'shares': 2700, 'close': np.float64(16.11), 'value': np.float64(43497.0), 'pnl': np.float64(-1809.0000000000045)}, {'code': '603217.SH', 'shares': 2400, 'close': np.float64(18.14), 'value': np.float64(43536.0), 'pnl': np.float64(-2063.9999999999986)}]"
20241125,98172.94999999992,372250.0,470422.94999999995,8,"[{'code': '002103.SZ', 'shares': 4400, 'close': np.float64(10.6), 'value': np.float64(46640.0), 'pnl': np.float64(17424.0)}, {'code': '002403.SZ', 'shares': 2800, 'close': np.float64(16.86), 'value': np.float64(47208.0), 'pnl': np.float64(20552.0)}, {'code': '002741.SZ', 'shares': 2200, 'close': np.float64(21.33), 'value': np.float64(46925.99999999999), 'pnl': np.float64(15003.999999999996)}, {'code': '603196.SH', 'shares': 2600, 'close': np.float64(18.21), 'value': np.float64(47346.0), 'pnl': np.float64(6890.000000000001)}, {'code': '002176.SZ', 'shares': 5100, 'close': np.float64(9.01), 'value': np.float64(45951.0), 'pnl': np.float64(-408.00000000000034)}, {'code': '002829.SZ', 'shares': 2100, 'close': np.float64(21.39), 'value': np.float64(44919.0), 'pnl': np.float64(-167.99999999999642)}, {'code': '603078.SH', 'shares': 2500, 'close': np.float64(18.88), 'value': np.float64(47200.0), 'pnl': np.float64(3700.000000000001)}, {'code': '002255.SZ', 'shares': 7000, 'close': np.float64(6.58), 'value': np.float64(46060.0), 'pnl': np.float64(1680.0000000000016)}]"
20241126,182135.23999999993,277050.0,459185.23999999993,6,"[{'code': '002103.SZ', 'shares': 4000, 'close': np.float64(11.66), 'value': np.float64(46640.0), 'pnl': np.float64(20080.000000000004)}, {'code': '002741.SZ', 'shares': 2000, 'close': np.float64(23.46), 'value': np.float64(46920.0), 'pnl': np.float64(17900.000000000004)}, {'code': '603078.SH', 'shares': 2400, 'close': np.float64(19.49), 'value': np.float64(46775.99999999999), 'pnl': np.float64(5016.0)}, {'code': '002121.SZ', 'shares': 10300, 'close': np.float64(4.43), 'value': np.float64(45629.0), 'pnl': np.float64(-1957.000000000004)}, {'code': '603060.SH', 'shares': 6100, 'close': np.float64(7.45), 'value': np.float64(45445.0), 'pnl': np.float64(-1829.9999999999989)}, {'code': '601606.SH', 'shares': 3500, 'close': np.float64(13.04), 'value': np.float64(45640.0), 'pnl': np.float64(-2100.000000000005)}]"
20241127,192986.6799999999,274433.0,467419.67999999993,6,"[{'code': '002103.SZ', 'shares': 3600, 'close': np.float64(12.83), 'value': np.float64(46188.0), 'pnl': np.float64(22284.0)}, {'code': '000716.SZ', 'shares': 6900, 'close': np.float64(6.67), 'value': np.float64(46023.0), 'pnl': np.float64(2829.000000000001)}, {'code': '002397.SZ', 'shares': 14900, 'close': np.float64(3.08), 'value': np.float64(45892.0), 'pnl': np.float64(1936.9999999999984)}, {'code': '600293.SH', 'shares': 14200, 'close': np.float64(3.22), 'value': np.float64(45724.0), 'pnl': np.float64(284.0000000000002)}, {'code': '600479.SH', 'shares': 3700, 'close': np.float64(12.12), 'value': np.float64(44844.0), 'pnl': np.float64(-703.0000000000048)}, {'code': '600738.SH', 'shares': 8700, 'close': np.float64(5.26), 'value': np.float64(45762.0), 'pnl': np.float64(1217.9999999999973)}]"
20241128,201649.9599999999,284984.0,486633.9599999999,6,"[{'code': '002103.SZ', 'shares': 3400, 'close': np.float64(14.11), 'value': np.float64(47974.0), 'pnl': np.float64(25398.0)}, {'code': '000716.SZ', 'shares': 6500, 'close': np.float64(7.34), 'value': np.float64(47710.0), 'pnl': np.float64(7020.000000000001)}, {'code': '002397.SZ', 'shares': 14900, 'close': np.float64(3.18), 'value': np.float64(47382.0), 'pnl': np.float64(3426.9999999999995)}, {'code': '600293.SH', 'shares': 13400, 'close': np.float64(3.54), 'value': np.float64(47436.0), 'pnl': np.float64(4555.999999999998)}, {'code': '600738.SH', 'shares': 8700, 'close': np.float64(5.41), 'value': np.float64(47067.0), 'pnl': np.float64(2523.0000000000005)}, {'code': '002122.SZ', 'shares': 14500, 'close': np.float64(3.27), 'value': np.float64(47415.0), 'pnl': np.float64(3044.9999999999995)}]"
20241129,1574.95999999989,496935.0,498509.9599999999,10,"[{'code': '002103.SZ', 'shares': 3300, 'close': np.float64(15.52), 'value': np.float64(51216.0), 'pnl': np.float64(29303.999999999996)}, {'code': '000716.SZ', 'shares': 6300, 'close': np.float64(8.07), 'value': np.float64(50841.0), 'pnl': np.float64(11403.000000000004)}, {'code': '002397.SZ', 'shares': 15600, 'close': np.float64(3.2), 'value': np.float64(49920.0), 'pnl': np.float64(3900.0)}, {'code': '600738.SH', 'shares': 9300, 'close': np.float64(5.35), 'value': np.float64(49755.0), 'pnl': np.float64(2138.999999999996)}, {'code': '002122.SZ', 'shares': 15400, 'close': np.float64(3.25), 'value': np.float64(50050.0), 'pnl': np.float64(2925.999999999999)}, {'code': '002542.SZ', 'shares': 11000, 'close': np.float64(4.56), 'value': np.float64(50159.99999999999), 'pnl': np.float64(109.99999999999766)}, {'code': '600340.SH', 'shares': 17500, 'close': np.float64(2.88), 'value': np.float64(50400.0), 'pnl': np.float64(874.9999999999969)}, {'code': '002480.SZ', 'shares': 9500, 'close': np.float64(5.27), 'value': np.float64(50064.99999999999), 'pnl': np.float64(-95.00000000000641)}, {'code': '603721.SH', 'shares': 1600, 'close': np.float64(30.1), 'value': np.float64(48160.0), 'pnl': np.float64(368.0000000000007)}, {'code': '001314.SZ', 'shares': 900, 'close': np.float64(51.52), 'value': np.float64(46368.0), 'pnl': np.float64(774.0000000000059)}]"
20241202,160995.4899999999,360193.0,521188.4899999999,7,"[{'code': '002103.SZ', 'shares': 3100, 'close': np.float64(17.07), 'value': np.float64(52917.0), 'pnl': np.float64(32333.0)}, {'code': '000716.SZ', 'shares': 5800, 'close': np.float64(8.88), 'value': np.float64(51504.00000000001), 'pnl': np.float64(15196.000000000005)}, {'code': '002397.SZ', 'shares': 15900, 'close': np.float64(3.22), 'value': np.float64(51198.0), 'pnl': np.float64(4293.0)}, {'code': '002542.SZ', 'shares': 10600, 'close': np.float64(4.87), 'value': np.float64(51622.0), 'pnl': np.float64(3392.000000000003)}, {'code': '600340.SH', 'shares': 16300, 'close': np.float64(3.17), 'value': np.float64(51671.0), 'pnl': np.float64(5541.999999999997)}, {'code': '603721.SH', 'shares': 1700, 'close': np.float64(29.93), 'value': np.float64(50881.0), 'pnl': np.float64(101.99999999999783)}, {'code': '001314.SZ', 'shares': 1000, 'close': np.float64(50.4), 'value': np.float64(50400.0), 'pnl': np.float64(-259.999999999998)}]"
20241203,168552.1199999999,358175.0,526727.1199999999,7,"[{'code': '000716.SZ', 'shares': 5300, 'close': np.float64(9.77), 'value': np.float64(51781.0), 'pnl': np.float64(18603.0)}, {'code': '002542.SZ', 'shares': 9600, 'close': np.float64(5.36), 'value': np.float64(51456.0), 'pnl': np.float64(7776.000000000005)}, {'code': '600340.SH', 'shares': 14800, 'close': np.float64(3.49), 'value': np.float64(51652.0), 'pnl': np.float64(9768.000000000002)}, {'code': '002677.SZ', 'shares': 6300, 'close': np.float64(8.06), 'value': np.float64(50778.0), 'pnl': np.float64(-1133.9999999999982)}, {'code': '600118.SH', 'shares': 1700, 'close': np.float64(29.34), 'value': np.float64(49878.0), 'pnl': np.float64(-917.9999999999985)}, {'code': '603386.SH', 'shares': 4000, 'close': np.float64(12.9), 'value': np.float64(51600.0), 'pnl': np.float64(-640.0000000000006)}, {'code': '000679.SZ', 'shares': 9000, 'close': np.float64(5.67), 'value': np.float64(51030.0), 'pnl': np.float64(270.0000000000022)}]"
